month	day	value
26.0	0.0	44.5
26.0	1.0	61.95652173913044
26.0	2.0	110.375
26.0	3.0	112.125
26.0	4.0	45.375
26.0	5.0	44.0
26.0	6.0	36.291666666666664
26.0	7.0	35.08695652173913
26.0	8.0	35.5
26.0	9.0	55.041666666666664
26.0	10.0	74.58333333333333
26.0	11.0	41.75
26.0	12.0	37.208333333333336
26.0	13.0	42.958333333333336
26.0	14.0	84.6086956521739
26.0	15.0	149.08333333333334
26.0	16.0	159.95652173913044
26.0	17.0	184.16666666666666
26.0	18.0	272.25
26.0	19.0	184.29166666666666
26.0	20.0	113.45833333333333
26.0	21.0	173.625
26.0	22.0	163.16666666666666
26.0	23.0	82.25
26.0	24.0	55.666666666666664
26.0	25.0	36.666666666666664
26.0	26.0	37.25
26.0	27.0	80.70833333333333
26.0	28.0	145.25
26.0	29.0	119.20833333333333
26.0	30.0	48.583333333333336
27.0	0.0	61.541666666666664
27.0	1.0	90.25
27.0	2.0	159.70833333333334
27.0	3.0	175.52173913043478
27.0	4.0	83.5
27.0	5.0	126.8695652173913
27.0	6.0	103.625
27.0	7.0	113.0
27.0	8.0	86.29166666666667
27.0	9.0	89.95833333333333
27.0	10.0	61.458333333333336
27.0	11.0	69.33333333333333
27.0	12.0	91.75
27.0	13.0	93.875
27.0	14.0	69.78260869565217
27.0	15.0	134.5
27.0	16.0	180.75
27.0	17.0	65.47826086956522
27.0	18.0	83.0
27.0	19.0	72.25
27.0	20.0	55.041666666666664
27.0	21.0	85.75
27.0	22.0	60.416666666666664
27.0	23.0	70.95833333333333
27.0	24.0	39.25
27.0	25.0	43.0
27.0	26.0	45.875
27.0	27.0	58.541666666666664
27.0	28.0	76.1304347826087
27.0	29.0	106.08333333333333
0.0	0.0	0.0
28.0	0.0	82.25
28.0	1.0	95.875
28.0	2.0	104.45833333333333
28.0	3.0	420.9583333333333
28.0	4.0	256.3333333333333
28.0	5.0	71.70833333333333
28.0	6.0	64.79166666666667
28.0	7.0	84.625
28.0	8.0	81.45833333333333
28.0	9.0	64.70833333333333
28.0	10.0	91.0
28.0	11.0	110.29166666666667
28.0	12.0	61.416666666666664
28.0	13.0	47.5
28.0	14.0	58.45454545454545
28.0	15.0	87.29166666666667
28.0	16.0	118.21739130434783
28.0	17.0	144.58333333333334
28.0	18.0	145.625
28.0	19.0	115.5
28.0	20.0	93.81818181818181
28.0	21.0	62.05555555555556
